Country,Province,District,Division,Location,Area,Sublocation,Longitude,Latitude
KENYA,RIFT VALLEY,TRANS NZOIA,KAPLAMAI,SINYERERE,70.8765,SINYERERE,35.1290016,1.12591
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,SENGWER,120.7135,KORONGOI(MARA),35.2680016,1.12062
KENYA,RIFT VALLEY,TRANS NZOIA,KWANZA,KAISAGAT,28.5101,KAISAGAT,35.0583,1.1473
KENYA,RIFT VALLEY,WEST POKOT,LELAN,LELAN,17.1839,KAPKANYAR,35.2737999,1.16477
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,LELAN,26.5184,CHEMOSONG,35.4169006,1.1523499
KENYA,RIFT VALLEY,TRANS NZOIA,KWANZA,KAISAGAT,23.4651,KARAUS,35.0853996,1.16034
KENYA,RIFT VALLEY,WEST POKOT,LELAN,LELAN,21.5105,CHESUBET,35.3106995,1.1444
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,LELAN,17.6521,KAPSAIT(MARAKWET),35.3830986,1.12825
KENYA,WESTERN,MT ELGON,MT ELGON FOREST,MT ELGON FOREST,606.5163,MT. ELGON FOREST,34.5943985,0.97
KENYA,RIFT VALLEY,BARINGO,KOLLOWA,LOIWAT,121.9673,TILINGWO,35.7727013,1.09771
KENYA,NORTH EASTERN,WAJIR,DIFF,DIFF,445.7175,DIFF,40.8723984,1.03508
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,SENGWER,28.8127,KAPCHESOR,35.3664017,1.0853
KENYA,RIFT VALLEY,TRANS NZOIA,ENDEBESS,KAIBEI,88.7427,MATUMBEI,34.7386017,1.09445
KENYA,RIFT VALLEY,MARAKWET,TOT,MURKUTWA,8.3869,KISOKA,35.6579018,1.10893
KENYA,RIFT VALLEY,MARAKWET,TOT,MURKUTWA,7.4926,MURUBER,35.6511002,1.10167
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,KAPTERIT,5.7243,KAPTERIT(MARA),35.2338982,1.10177
KENYA,RIFT VALLEY,SAMBURU,KIRISIA,LOOSUK,159.0229,TINGA,36.5197983,1.06815
KENYA,RIFT VALLEY,MARAKWET,TUNYO,KABAIMWA,5.3383,KOMBASES,35.6506996,1.0934
KENYA,RIFT VALLEY,BARINGO,KOLLOWA,LOIWAT,150.416,LOIWAT,35.7591019,1.0289299
KENYA,RIFT VALLEY,SAMBURU,WASO,WASO EAST,1131.875,LOSESIA,37.9037018,0.90414
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,KAMOI,3.5997,KIBUGA,35.2462997,1.08064
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,KAMOI,11.539,KAKISANGO,35.2756996,1.07438
KENYA,EASTERN,ISIOLO,MERTI,BISAN BILIKU,647.7694,BISAN BILIKU,38.2943001,0.906006
KENYA,RIFT VALLEY,MARAKWET,TUNYO,MON,16.1833,MOGIL,35.6394997,1.0516
KENYA,RIFT VALLEY,SAMBURU,WASO,WASO EAST,747.7554,LARESORO,37.6871986,0.855249
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,SENGWER,7.595,KAPCHEROP,35.3087006,1.05028
KENYA,RIFT VALLEY,SAMBURU,KIRISIA,LOOSUK,144.2562,LOOSUK,36.5698013,1.0067
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHERANGANY,12.5697,CHEBAI,35.3512993,1.03767
KENYA,RIFT VALLEY,BARINGO,KOLLOWA,LOIWAT,90.107,KIPNAI,35.6870995,0.98969
KENYA,RIFT VALLEY,TRANS NZOIA,CHERANGANY,KIPTOROR,13.5244,TOP SUWERWA,35.3344994,1.01736
KENYA,RIFT VALLEY,TRANS NZOIA,KAPLAMAI,KAPLAMAI,59.0268,KIMOSON,35.1058006,0.975451
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHERANGANY,11.0034,TENDEN,35.3647003,1.00238
KENYA,RIFT VALLEY,TRANS NZOIA,CENTRAL,WAITALUK,38.5006,SIRENDE,35.0760002,0.959717
KENYA,NORTH EASTERN,WAJIR,HABASWEIN,DILMANYALEY,770.6905,DILMANYALEY,39.6591988,0.871264
KENYA,NORTH EASTERN,WAJIR,DIFF,DIFF,878.2066,SALALMA,40.8442001,0.858354
KENYA,RIFT VALLEY,TRANS NZOIA,CHERANGANY,CHEPSIRO,30.0868,KAPSIGIRAI,35.3291016,0.962257
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHERANGANY,12.3351,KOITUGUM,35.3741989,0.977822
KENYA,RIFT VALLEY,TRANS NZOIA,CHERANGANY,CHERANGANY,53.1139,NZOIA(TNZOIA),35.1976013,0.948209
KENYA,RIFT VALLEY,SAMBURU,LORROKI,SUGUTA MARMAR,186.441,LOLMOLOG,36.5728989,0.941631
KENYA,RIFT VALLEY,MARAKWET,TUNYO,CHESUMAN,4.8084,CHEPKUM,35.6213989,0.980081
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHEBORORWA,11.6018,BUSIESO,35.4178009,0.966016
KENYA,RIFT VALLEY,TRANS NZOIA,CENTRAL,WAITALUK,98.6834,KAPKOI SISAL,35.0334015,0.929813
KENYA,RIFT VALLEY,TRANS NZOIA,SABOTI,KIBOROA,49.7282,KIBOROA,34.7697983,0.957029
KENYA,RIFT VALLEY,TRANS NZOIA,CHERANGANY,CHEPSIRO,45.0823,KIBUSWA,35.2811012,0.941166
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHEBORORWA,7.6415,KAPTIONY,35.3525009,0.962022
KENYA,RIFT VALLEY,TRANS NZOIA,KIMININI,KIMININI,86.0646,KIMININI(TNZOIA),34.9392014,0.893551
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHEBORORWA,7.2757,KABELIO,35.4016991,0.95803
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHEBORORWA,7.7348,KAMANIN,35.3785019,0.953268
KENYA,RIFT VALLEY,SAMBURU,LORROKI,AMAIYA,64.59,NASUR,36.4462013,0.916764
KENYA,NORTH EASTERN,WAJIR,SEBULE,SARIF,1065.8616,SARIF,40.6573982,0.62352
KENYA,RIFT VALLEY,MARAKWET,KAPCHEROP,CHEBORORWA,23.4238,KONDABILET,35.4370995,0.932722
KENYA,RIFT VALLEY,BARINGO,BARTABWA,KINYACH,83.4192,KINYACH,35.6924019,0.918958
KENYA,RIFT VALLEY,SAMBURU,LORROKI,KISIMA,50.591,LONGATOLIA,36.8064003,0.908745
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,CHURO,108.8657,PUTORO,36.3717003,0.857296
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KOISAGAT,30.5828,BARSOMBE,35.3395004,0.909142
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,MEIBEKI,88.8362,MEIBEKI,35.3998985,0.889602
KENYA,RIFT VALLEY,UASIN GISHU,SOY,SEGERO,22.3813,SEGERO,35.2433014,0.911086
KENYA,RIFT VALLEY,MARAKWET,CHEBIEMIT,MOIBEN,8.0876,SUMBEYWET,35.4631996,0.920617
KENYA,WESTERN,MT ELGON,KAPTAMA,KABOYWO,8.4593,KABOYWO,34.7582016,0.91908
KENYA,RIFT VALLEY,SAMBURU,LORROKI,KISIMA,49.111,LMISIGIYOI,36.7528,0.87325
KENYA,RIFT VALLEY,MARAKWET,CHEBIEMIT,MOIBEN,22.5469,KILIMA(MARAKWET),35.4833984,0.904522
KENYA,RIFT VALLEY,UASIN GISHU,SOY,SEGERO,15.461,KAPNGETUNY,35.2691994,0.901347
KENYA,RIFT VALLEY,MARAKWET,TUNYO,ARROR,32.0721,KOITILIAL,35.6076012,0.894429
KENYA,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,68.3884,MOI'S BRIDGE(UGISHU),35.1651993,0.893457
KENYA,WESTERN,MT ELGON,KAPTAMA,KABOYWO,7.1146,CHESITO,34.7859993,0.906044
KENYA,RIFT VALLEY,BARINGO,BARWESA,KABOSKEI KERIO,22.4889,AYATIA,35.6404991,0.884782
KENYA,RIFT VALLEY,SAMBURU,WAMBA,LODONGOKWE,234.2596,SESIA,37.1618996,0.821836
KENYA,RIFT VALLEY,SAMBURU,LORROKI,AMAIYA,87.9135,LONGEWAN,36.5477982,0.870579
KENYA,WESTERN,MT ELGON,KAPTAMA,KAPTAMA,11.4118,KAPTAMA,34.7672997,0.890273
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KOISAGAT,18.9065,KOISAGAT(SOY),35.3125992,0.871024
KENYA,WESTERN,LUGARI,LIKUYANI,SINOKO,16.6113,MWIBA,35.0634995,0.881365
KENYA,RIFT VALLEY,SAMBURU,LORROKI,AMAIYA,36.7119,AMAIYA,36.4948006,0.856531
KENYA,WESTERN,LUGARI,LIKUYANI,SINOKO,16.1132,NZOIA(LUGARI),35.0315018,0.870596
KENYA,RIFT VALLEY,MARAKWET,CHEBIEMIT,MOIBEN,22.9656,CHEBIEMIT,35.5191994,0.876084
KENYA,RIFT VALLEY,BARINGO,BARWESA,KABOSKEI KERIO,49.1908,MAREGUT,35.6906013,0.862509
KENYA,RIFT VALLEY,SAMBURU,LORROKI,SUGUTA MARMAR,71.4101,LOGORATE,36.6225014,0.839608
KENYA,WESTERN,BUNGOMA,TONGAREN,NDALU,40.3561,NDALU,34.9964981,0.850864
KENYA,RIFT VALLEY,SAMBURU,WAMBA,LODONGOKWE,71.693,LTIRIMIN,37.0509987,0.843486
KENYA,RIFT VALLEY,TRANS NZOIA,KIMININI,SIKHENDU,40.2444,SIKHENDU,34.8375015,0.842575
KENYA,WESTERN,LUGARI,LIKUYANI,SINOKO,9.6583,NAMUNYIRI,35.0895004,0.856186
KENYA,WESTERN,LUGARI,LIKUYANI,SINOKO,8.0516,MILIMANI(LUGARI),35.1072006,0.860073
KENYA,WESTERN,MT ELGON,KAPTAMA,KAPTAMA,10.0188,KABOROM,34.7801018,0.86487
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,CHURO,47.3142,AMAYA,36.4426003,0.842241
KENYA,WESTERN,MT ELGON,CHEPTAIS,CHEPKUBE,9.2482,CHEBWEK,34.4553986,0.856997
KENYA,WESTERN,BUNGOMA,TONGAREN,KIMININI,23.1437,TABANI,34.9429016,0.844713
KENYA,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,30.7903,MATUNDA(UGISHU),35.1577988,0.846881
KENYA,RIFT VALLEY,SAMBURU,LORROKI,KIRIMON,42.7336,GARMA,36.8479004,0.82646
KENYA,WESTERN,LUGARI,LIKUYANI,NZOIA,19.4023,MUSEMWA,35.0530014,0.84293
KENYA,RIFT VALLEY,LAIKIPIA,OLMORAN,OLMORAN,578.145,LONIEK,36.6120987,0.761335
KENYA,NORTH EASTERN,WAJIR,HABASWEIN,DILMANYALEY,345.5973,DULBUG,39.7667999,0.751714
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KEU,42.187,CHEGILET,35.6053009,0.832376
KENYA,WESTERN,BUNGOMA,KIMILILI,KAMUKUYWA,23.9613,MAKHONGE,34.7890015,0.825442
KENYA,RIFT VALLEY,KEIYO,KAMARINY,KAPCHEMUTWA,19.5634,KORKITONY,35.5276985,0.843241
KENYA,WESTERN,MT ELGON,CHEPTAIS,CHEPKUBE,12.4972,CHEPKUBE,34.4277992,0.832236
KENYA,RIFT VALLEY,BARINGO,BARWESA,KABOSKEI KERIO,102.244,KUIKUI,35.6932983,0.801881
KENYA,WESTERN,LUGARI,LIKUYANI,NZOIA,10.0159,MATUNDA(LUGARI),35.1072998,0.825251
KENYA,WESTERN,LUGARI,LIKUYANI,NZOIA,10.0783,VINYENYA,35.0635986,0.82133
KENYA,RIFT VALLEY,SAMBURU,WAMBA,LODONGOKWE,90.2832,LENGEI,37.0177002,0.790096
KENYA,RIFT VALLEY,KEIYO,KAMARINY,KAPCHEMUTWA,32.7276,KENDUR,35.5181007,0.804631
KENYA,RIFT VALLEY,UASIN GISHU,SOY,KIPSOMBA,95.927,KIPSOMBA,35.1884995,0.783253
KENYA,WESTERN,BUNGOMA,TONGAREN,TONGAREN,45.4776,TONGAREN,34.9706001,0.785402
KENYA,WESTERN,LUGARI,LIKUYANI,NZOIA,15.5667,MOI'S BRIDGE(LUGARI),35.0817986,0.805093
KENYA,WESTERN,LUGARI,LIKUYANI,KONGONI,42.7585,KONGONI(LUGARI),35.1254997,0.776002
KENYA,EASTERN,ISIOLO,CENTRAL,NGARE MARA,776.0353,GOTU,37.9538002,0.683034
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,CHURO,52.1557,CHURO,36.4085007,0.790137
KENYA,WESTERN,BUNGOMA,TONGAREN,NDALU,18.024,MITUA,35.0413017,0.798254
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KEU,40.4962,KOBULWO,35.5950012,0.784897
KENYA,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA,2331.5647,GARBA TULLA SOUTH,38.5978012,0.336233
KENYA,WESTERN,BUNGOMA,MALAKISI,NAMUBILA,23.0998,WANONO,34.4473991,0.782441
KENYA,WESTERN,BUNGOMA,TONGAREN,TONGAREN,31.5903,SOYSAMBO,35.0195999,0.770466
KENYA,WESTERN,BUNGOMA,MALAKISI,LWANDANYI,14.564,CHEBUKUYI,34.3913994,0.777792
KENYA,RIFT VALLEY,SAMBURU,LORROKI,KIRIMON,54.7932,KIRIMON(SAMBURU),36.8978004,0.764222
KENYA,RIFT VALLEY,LAIKIPIA,RUMURUTI,SOSIAN,626.2403,KIRIMON(LAIKIPIA),36.7809982,0.653556
KENYA,WESTERN,LUGARI,LIKUYANI,KONGONI,24.313,MAWE TATU,35.0895004,0.76481
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,KAPTUYA,32.1391,TEBELEKWO,36.3807983,0.753656
KENYA,NORTH EASTERN,WAJIR,SEBULE,DADAJA BURA,1068.5127,DADAJA BURA,40.8501015,0.581457
KENYA,RIFT VALLEY,SAMBURU,WASO,WASO WEST,75.2158,REMOTE,37.3144989,0.758381
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KAPLOLO,8.658,KAPLOLO,35.4900017,0.76864
KENYA,EASTERN,ISIOLO,OLDONYIRO,OL DONYIRO,367.4708,LONKOPITO,37.0915985,0.692754
KENYA,NORTH EASTERN,WAJIR,HABASWEIN,ABAKORE,371.6154,ABAKORE,39.8073006,0.649051
KENYA,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,63.0535,SOSIO,35.4547005,0.73512
KENYA,WESTERN,TESO,ANGURAI,MODING,8.4836,MODING,34.3479004,0.75368
KENYA,WESTERN,TESO,ANGURAI,MODING,8.5049,APOKOR(ANGURAI),34.3636017,0.750344
KENYA,RIFT VALLEY,KEIYO,KAMARINY,KAPCHEMUTWA,13.9794,KAPKATUI,35.5257988,0.755052
KENYA,WESTERN,BUNGOMA,TONGAREN,KABUYEFWE,17.1334,KABUYEFWE,34.9177017,0.746535
KENYA,WESTERN,TESO,ANGURAI,CHEMASIRI,4.8199,KAKEMER,34.3779984,0.754378
KENYA,RIFT VALLEY,BARINGO,BARWESA,LAWAN,37.2574,KAPTILIMWO,35.6971016,0.752333
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,KAPTUYA,88.2857,KAPTUYA,36.3378983,0.703845
KENYA,RIFT VALLEY,KEIYO,KAMARINY,KAPCHEMUTWA,6.0098,BUGAR,35.5042992,0.746631
KENYA,WESTERN,TESO,ANGURAI,MODING,7.1597,ADUMAI,34.3264999,0.753914
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,TANGULBEI,169.3793,CHEMOIGUT,36.2448006,0.698404
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KEU,40.3766,KAMOINGON,35.5908012,0.738607
KENYA,WESTERN,TESO,ANGURAI,CHANGARA,6.4399,ATERAIT(ANGURAI),34.4244995,0.746395
KENYA,WESTERN,TESO,ANGURAI,CHEMASIRI,7.9122,CHEMASIRI,34.3907013,0.740432
KENYA,WESTERN,LUGARI,LUGARI,MAUTUMA,60.4344,MBAGARA,35.0206985,0.715799
KENYA,EASTERN,ISIOLO,OLDONYIRO,KIPSING,339.584,LENGURUMA,37.2044983,0.632984
KENYA,WESTERN,TESO,ANGURAI,CHANGARA,4.7814,AKOBWAIT(ANGURAI),34.406601,0.744344
KENYA,RIFT VALLEY,BARINGO,BARWESA,LAWAN,34.6816,BARWESSA,35.7014008,0.726959
KENYA,RIFT VALLEY,SAMBURU,WASO,WASO WEST,107.4245,NGUTUK ENGIRON,37.3689995,0.699314
KENYA,WESTERN,LUGARI,LUGARI,MAUTUMA,22.7969,MUKUYU(LUGARI),34.9599991,0.734555
KENYA,EASTERN,ISIOLO,OLDONYIRO,OL DONYIRO,263.1867,OLDONYIRO,36.9670982,0.630159
KENYA,RIFT VALLEY,BARINGO,BARWESA,LAWAN,66.1867,KONOO,35.6781998,0.701522
KENYA,WESTERN,TESO,ANGURAI,MODING,5.6857,KOLAIT,34.3246002,0.73473
KENYA,RIFT VALLEY,UASIN GISHU,SOY,SOY,78.8661,SOY(UG),35.2008018,0.704898
KENYA,WESTERN,TESO,ANGURAI,CHANGARA,2.2348,CHANGARA,34.4143982,0.732661
KENYA,WESTERN,LUGARI,LIKUYANI,LIKUYANI,40.5688,SOY(LUGARI),35.1183014,0.707962
KENYA,WESTERN,BUNGOMA,TONGAREN,KABUYEFWE,18.4999,SIRAKARU,34.9044991,0.708508
KENYA,RIFT VALLEY,KEIYO,KAMARINY,KAMOI,8.3595,KAPKONGA,35.5139008,0.725084
KENYA,RIFT VALLEY,SAMBURU,WASO,WASO EAST,300.9654,ARCHERS POST,37.5806007,0.649515
KENYA,WESTERN,BUNGOMA,MALAKISI,MALAKISI,8.5608,TAMULEGA,34.4205017,0.713385
KENYA,WESTERN,TESO,ANGURAI,ANGURAI,5.9447,KATOTOI,34.3204994,0.715097
KENYA,WESTERN,TESO,ANGURAI,KOLANYA,4.8974,KOLANYA,34.4006004,0.710118
KENYA,WESTERN,BUNGOMA,TONGAREN,MBAKALO,26.5516,KIBISI,34.8567009,0.693994
KENYA,RIFT VALLEY,KEIYO,KAMARINY,KAMOI,6.8292,SINGORE,35.5205002,0.708184
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KAMOGICH,28.9719,SIROCH,35.5839005,0.704725
KENYA,RIFT VALLEY,LAIKIPIA,OLMORAN,OLMORAN,514.52,OLMORAN,36.4011002,0.594662
KENYA,NORTH EASTERN,WAJIR,HABASWEIN,ABAKORE,582.7108,MEERI,39.9197998,0.58689
KENYA,EASTERN,ISIOLO,SERICHO,ELDERA,429.4499,ELDERA,38.7719994,0.611783
KENYA,WESTERN,TESO,ANGURAI,KATAKWA,7.7312,RWATAMA,34.3997002,0.690035
KENYA,RIFT VALLEY,SAMBURU,WASO,WASO WEST,137.4337,LPUS LELUAI,37.4191017,0.632704
KENYA,RIFT VALLEY,KEIYO,KAMARINY,IRONG,9.5152,KAPLAMAI(KEIYO),35.4327011,0.692718
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KAMOGICH,32.8517,ANIN,35.5676003,0.681234
KENYA,WESTERN,TESO,AMAGORO,OSAJAI,6.1303,KORURUMA,34.2944984,0.677876
KENYA,WESTERN,LUGARI,LUGARI,LUGARI,43.4412,LUGARI,34.898201,0.665648
KENYA,WESTERN,LUGARI,LIKUYANI,LIKUYANI,55.9471,SEREGEYA,35.0950012,0.661843
KENYA,RIFT VALLEY,KEIYO,KAMARINY,IRONG,7.3409,SERGOIT(KEIYO),35.4408989,0.670858
KENYA,WESTERN,LUGARI,LUGARI,LUMAKANDA,33.0836,MWAMBA,35.0122986,0.651864
KENYA,RIFT VALLEY,KEIYO,KAMARINY,IRONG,11.7387,CHESITEK,35.4598007,0.660327
KENYA,WESTERN,TESO,ANGURAI,ABOLOI,8.9372,AKACHACHATA,34.3913994,0.662906
KENYA,WESTERN,TESO,ANGURAI,ABOLOI,3.8258,MWAPI,34.4090004,0.66524
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KAMOGICH,29.0064,RIMOI,35.5638008,0.654441
KENYA,RIFT VALLEY,BARINGO,BARWESA,LAWAN,63.1564,KETURWO,35.6715012,0.654224
KENYA,NORTH EASTERN,GARISSA,SHANT-ABAK,BARAKI,721.5188,BARAKI,39.4824982,0.529621
KENYA,WESTERN,BUNGOMA,NDIVISI,LUKUSI,17.635,MISIMO,34.8209991,0.640364
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,KAMAGUT,63.8434,LESERU,35.1650009,0.612105
KENYA,WESTERN,LUGARI,LUGARI,LUMAKANDA,25.9633,MUNYUKI,34.9622002,0.638803
KENYA,WESTERN,TESO,ANGURAI,ABOLOI,4.3631,AEDOMORU,34.3759003,0.653339
KENYA,EASTERN,ISIOLO,CENTRAL,NGARE MARA,194.5716,NGARE MARA,37.657299,0.566095
KENYA,RIFT VALLEY,KEIYO,KAMARINY,IRONG,14.6686,KATALEL,35.482399,0.642282
KENYA,WESTERN,BUNGOMA,NDIVISI,CHETAMBE,25.6137,MIHUU,34.7837982,0.626475
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KAMOGICH,22.3521,KESSUP,35.549099,0.634502
KENYA,WESTERN,LUGARI,LUGARI,CHEKALINI,19.7322,KOROMAITI,34.8824997,0.633216
KENYA,WESTERN,BUNGOMA,BUMULA,NAPARA,10.4231,BITOBO,34.3927994,0.624721
KENYA,RIFT VALLEY,BARINGO,BARWESA,KABUTEI,33.6023,KATIBEL,35.6570015,0.623318
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,SUGOI,58.2653,KAPKONG,35.1006012,0.596123
KENYA,EASTERN,ISIOLO,KINNA,KULAMAWE,501.3036,KULAMAWE,38.219101,0.539914
KENYA,WESTERN,LUGARI,LUGARI,CHEKALINI,22.3296,MUSEMBE,34.9241982,0.617014
KENYA,WESTERN,TESO,AMAGORO,KOCHOLIA,4.8068,KENGATUNYI,34.3730011,0.631136
KENYA,EASTERN,ISIOLO,OLDONYIRO,KIPSING,207.5031,KIPSING,37.297699,0.567297
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,TAPSAGOI,15.181,TURBO,35.0293007,0.606949
KENYA,RIFT VALLEY,BARINGO,MUKUTANI,MUKUTANI,151.3217,MUKUTANI,36.2341003,0.579081
KENYA,WESTERN,TESO,AMAGORO,AMONI,4.9422,AKIRIAMASIT,34.2440987,0.626516
KENYA,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,7.3486,KIPSOEN,35.4945984,0.625439
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,NGENYILEL,58.4988,OSORONGAI,34.9775009,0.590465
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,TAPSAGOI,22.4706,TAPSAGOI,35.0419006,0.587372
KENYA,WESTERN,LUGARI,MATETE,LUANDETI,11.3742,MATURU,34.8689995,0.612924
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KIPTUILONG,12.6679,SETEK(KEIYO),35.5484009,0.616009
KENYA,WESTERN,TESO,AMUKURA,AREMIT,6.0768,AKIRIAMASI,34.223999,0.615795
KENYA,WESTERN,BUNGOMA,WEBUYE,WEBUYE,13.7598,TOWNSHIP(WEBUYE),34.7767982,0.594331
KENYA,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,20.3318,CHELINGWA,35.4920006,0.600427
KENYA,WESTERN,TESO,AMAGORO,KOCHOLIA,5.4789,KOTEKO,34.3670998,0.613476
KENYA,RIFT VALLEY,BARINGO,BARWESA,KABUTEI,36.6445,MUCHUKWO,35.6534996,0.599578
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KIPTUILONG,24.1858,KAPTERIK,35.5572014,0.597808
KENYA,WESTERN,BUNGOMA,BUMULA,KIMAETI,21.5158,MYANGA/SYOMBE,34.3900986,0.580707
KENYA,WESTERN,BUSIA,NAMBALE,BUKHAYO NORTH,13.4581,LUPIDA,34.3604012,0.571776
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,NGENYILEL,36.2318,CHEPSAITA,34.9043999,0.569114
KENYA,WESTERN,TESO,CHAKOL,ASINGE,11.4636,ALUDEKA,34.1810989,0.58192
KENYA,WESTERN,KAKAMEGA,KABRAS,SHIVANGA,16.3061,MANDA(KK),34.8605995,0.57469
KENYA,WESTERN,BUNGOMA,WEBUYE,WEBUYE,21.381,MARAKA,34.7481995,0.575136
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,SUGOI,29.5361,SOSIANI,35.1501007,0.569048
KENYA,RIFT VALLEY,KEIYO,TAMBACH,KIPTUILONG,24.3847,KIPKAA,35.5472984,0.575832
KENYA,EASTERN,ISIOLO,CENTRAL,ISIOLO WEST,406.4718,ISIOLO WEST,37.4976997,0.494196
KENYA,WESTERN,TESO,CHAKOL,ASINGE,12.2464,NGELECHOM,34.1637993,0.567557
KENYA,RIFT VALLEY,UASIN GISHU,TURBO,TAPSAGOI,17.4212,KAPTAMBEE,35.0747986,0.563278
KENYA,RIFT VALLEY,BARINGO,BARWESA,KABUTEI,27.4374,KAPLUK,35.6525993,0.574986
KENYA,RIFT VALLEY,KEIYO,SOY,CHEPSIGOT,16.2084,CHEBINYINY(KEIYO),35.5825996,0.565593
KENYA,WESTERN,LUGARI,MATETE,CHEVAYWA,23.886,KIVAYWA,34.7915001,0.555598
KENYA,WESTERN,TESO,CHAKOL,AMONGURA,8.9406,OBUCHUN,34.1397018,0.555718
KENYA,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,9.83,KAPTEREN,35.4892006,0.563873
KENYA,WESTERN,KAKAMEGA,KABRAS,SHIVANGA,12.6417,TOMBO,34.8269005,0.555643
KENYA,NORTH EASTERN,GARISSA,BENANE,TOKOJO,216.4396,TOKOJO,38.8096008,0.44864
KENYA,NORTH EASTERN,GARISSA,SHANT-ABAK,GOREALE,1487.3311,GOREALE,39.6753006,0.299055
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,OLOIBOSOIT,78.0974,EWASO,36.9113007,0.53288
KENYA,WESTERN,BUNGOMA,WEBUYE,SITIKHO,20.2808,MILO,34.7276993,0.536199
KENYA,RIFT VALLEY,BARINGO,SALAWA,LELMEN,28.0527,LELMEN,35.6436996,0.547662
KENYA,WESTERN,BUSIA,NAMBALE,WALATSI,21.3691,KHWIRALE,34.3597984,0.528355
KENYA,WESTERN,LUGARI,MATETE,CHEVAYWA,13.0049,KILIBOTI,34.7579994,0.532779
KENYA,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,10.5569,KAPKOI(KEIYO),35.4942017,0.539012
KENYA,RIFT VALLEY,NANDI,KIPKAREN,NDALAT,13.2668,NDALAT,35.1185989,0.529469
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,ILMOTIOK,88.0716,ILMOTIOK(LAIKIPIA),36.9463005,0.483683
KENYA,RIFT VALLEY,KEIYO,SOY,EPKE,22.157,CHEPSIGOT,35.5786018,0.535034
KENYA,NORTH EASTERN,WAJIR,SEBULE,SEBULE,354.5109,FINNI,40.0567017,0.447756
KENYA,RIFT VALLEY,LAIKIPIA,MUKOGONDO,ILDIGIRI,126.5778,TURA(LAIKIPIA),37.0511017,0.504624
KENYA,WESTERN,KAKAMEGA,KABRAS,SHIVANGA,18.1698,SHIVANGA,34.8549004,0.523638
KENYA,RIFT VALLEY,NANDI,KIPKAREN,NDALAT,12.6069,LEMOOK,35.1478996,0.521829
KENYA,RIFT VALLEY,KEIYO,CHEPKORIO,KITANY,28.0164,CHEBIOR,35.4920006,0.509779
KENYA,WESTERN,BUNGOMA,BUMULA,S.BUKUSU,24.1368,LUMBOKA,34.4807014,0.515037
KENYA,WESTERN,BUSIA,NAMBALE,BUKHAYO EAST,12.1849,MADIBO,34.3897018,0.51574
